id,timestamp,hydro_mw,wind_mw,solar_mw,nuclear_mw,fossil_mw,total_mw,renewable_share_pct
,2025-10-03T13:45:00.554667+00:00,879.2,1896.5,93.5,2593.7,1537.0,7000.0,41.0
,2025-10-02T18:45:00.820851+00:00,1108.9,1436.4,168.3,3158.0,2142.6,8014.2,33.9
,2025-10-03T14:00:00.554667+00:00,1138.0,1252.8,98.6,2960.1,1822.3,7271.8,34.2
,2025-10-02T19:00:00.820851+00:00,1208.3,1129.6,13.8,3388.8,2309.4,8050.0,29.2
,2025-10-03T14:15:00.554667+00:00,925.0,1828.4,151.5,2703.0,1663.9,7271.8,39.9
,2025-10-02T19:15:00.820851+00:00,1010.7,2160.3,15.0,2892.7,1971.3,8050.0,39.6
,2025-10-03T14:30:00.554667+00:00,950.4,1811.3,116.8,2719.3,1674.0,7271.8,39.6
,2025-10-02T19:30:00.820851+00:00,1041.8,1454.3,14.2,3294.6,2245.2,8050.0,31.2
,2025-10-03T14:45:00.554667+00:00,1050.0,1792.4,178.1,2631.4,1619.9,7271.8,41.5
,2025-10-02T19:45:00.820851+00:00,1143.9,1907.0,7.6,2968.5,2023.0,8050.0,38.0
,2025-10-03T15:00:00.554667+00:00,1022.1,1900.3,153.6,2717.7,1731.3,7525.0,40.9
,2025-10-02T20:00:00.820851+00:00,1060.6,2018.8,5.8,2936.6,1992.4,8014.2,38.5
,2025-10-03T15:15:00.554667+00:00,944.4,1826.4,85.3,2852.0,1816.9,7525.0,38.0
,2025-10-02T20:15:00.820851+00:00,1147.8,1516.4,12.2,3180.2,2157.6,8014.2,33.4
,2025-10-03T15:30:00.554667+00:00,971.1,1943.6,118.3,2744.0,1748.0,7525.0,40.3
,2025-10-02T20:30:00.820851+00:00,988.8,2170.9,8.5,2887.2,1958.8,8014.2,39.5
,2025-10-03T15:45:00.554667+00:00,967.9,1813.6,186.6,2783.6,1773.3,7525.0,39.4
,2025-10-02T20:45:00.820851+00:00,1010.8,2035.1,8.3,2955.1,2004.9,8014.2,38.1
,2025-10-03T16:00:00.554667+00:00,1030.5,1639.3,143.3,2977.7,1951.7,7742.5,36.3
,2025-10-02T21:00:00.820851+00:00,913.5,2513.4,13.8,2676.5,1792.1,7909.3,43.5
,2025-10-03T16:15:00.554667+00:00,1067.9,1527.8,149.9,3018.5,1978.4,7742.5,35.5
,2025-10-02T21:15:00.820851+00:00,1066.8,1988.8,9.9,2901.2,1942.6,7909.3,38.8
,2025-10-03T16:30:00.554667+00:00,1016.2,1849.8,98.5,2886.2,1891.8,7742.5,38.3
,2025-10-02T21:30:00.820851+00:00,1049.4,2111.6,9.0,2838.7,1900.7,7909.3,40.1
,2025-10-03T16:45:00.554667+00:00,1121.3,1244.7,202.8,3125.2,2048.4,7742.5,33.2
,2025-10-02T21:45:00.820851+00:00,1079.9,1692.9,11.4,3069.7,2055.4,7909.3,35.2
,2025-10-03T17:00:00.554667+00:00,1079.2,1609.2,136.9,3045.1,2038.9,7909.3,35.7
,2025-10-02T22:00:00.820851+00:00,1024.0,2141.7,8.4,2759.6,1808.8,7742.5,41.0
,2025-10-03T17:15:00.554667+00:00,1073.6,1810.4,191.4,2895.3,1938.6,7909.3,38.9
,2025-10-02T22:15:00.820851+00:00,1079.8,1586.8,18.1,3055.2,2002.5,7742.5,34.7
,2025-10-03T17:30:00.554667+00:00,947.4,1951.9,174.9,2896.0,1939.1,7909.3,38.9
,2025-10-02T22:30:00.820851+00:00,1032.1,2283.1,12.5,2896.1,1518.6,7742.5,43.0
,2025-10-03T17:45:00.554667+00:00,1057.1,1515.4,132.8,3116.9,2087.0,7909.3,34.2
,2025-10-02T22:45:00.820851+00:00,997.3,2365.3,10.5,2639.4,1730.0,7742.5,43.6
,2025-10-03T18:00:00.554667+00:00,1030.3,2042.3,119.2,2873.1,1949.3,8014.2,39.8
,2025-10-02T23:00:00.820851+00:00,980.0,2090.8,10.2,2714.7,1729.4,7525.0,40.9
,2025-10-03T18:15:00.554667+00:00,1051.7,1855.2,195.4,2926.5,1985.5,8014.2,38.7
,2025-10-02T23:15:00.820851+00:00,1026.1,1611.4,7.4,2981.1,1899.0,7525.0,35.1
,2025-10-03T18:30:00.554667+00:00,898.1,2159.0,205.0,2831.2,1920.8,8014.2,40.7
,2025-10-02T23:30:00.820851+00:00,962.0,1868.1,8.1,2863.0,1823.8,7525.0,37.7
,2025-10-03T18:45:00.554667+00:00,1012.8,2024.5,184.3,2855.4,1937.2,8014.2,40.2
,2025-10-02T23:45:00.820851+00:00,1039.6,1658.4,12.2,2941.2,1873.7,7525.0,36.0
,2025-10-03T19:00:00.554667+00:00,1121.7,1902.4,9.0,2983.6,2033.3,8050.0,37.7
,2025-10-03T00:00:00.820851+00:00,955.1,1882.2,14.5,2735.8,1684.2,7271.8,39.2
,2025-10-03T19:15:00.554667+00:00,1060.6,1817.7,11.0,3069.1,2091.6,8050.0,35.9
,2025-10-03T00:15:00.820851+00:00,1070.4,1478.0,10.9,2916.9,1795.6,7271.8,35.2
,2025-10-03T19:30:00.554667+00:00,1347.7,1759.1,15.6,2496.8,2430.8,8050.0,38.8
,2025-10-03T00:30:00.820851+00:00,1015.5,1890.6,9.8,2696.1,1659.7,7271.8,40.1
,2025-10-03T19:45:00.554667+00:00,1034.6,1916.4,7.0,3028.3,2063.7,8050.0,36.7
,2025-10-03T00:45:00.820851+00:00,991.6,1577.1,9.2,2905.4,1788.5,7271.8,35.5
,2025-10-03T20:00:00.554667+00:00,1081.9,1974.0,13.6,2945.9,1998.7,8014.2,38.3
,2025-10-03T01:00:00.820851+00:00,920.3,1971.5,11.0,2572.6,1524.5,7000.0,41.5
,2025-10-03T20:15:00.554667+00:00,1091.0,2022.9,11.9,2912.5,1976.0,8014.2,39.0
,2025-10-03T01:15:00.820851+00:00,977.2,1944.3,10.9,2554.1,1513.5,7000.0,41.9
,2025-10-03T20:30:00.554667+00:00,906.9,2622.7,5.9,2668.4,1810.4,8014.2,44.1
,2025-10-03T01:30:00.820851+00:00,961.5,1705.9,10.3,2714.0,1608.3,7000.0,38.3
,2025-10-03T20:45:00.554667+00:00,1066.1,1744.9,2.8,3098.4,2102.1,8014.2,35.1
,2025-10-03T01:45:00.820851+00:00,985.6,1508.7,10.5,2822.6,1672.6,7000.0,35.8
,2025-10-03T21:00:00.554667+00:00,1176.3,1612.3,12.0,3059.9,2048.8,7909.3,35.4
,2025-10-03T02:00:00.820851+00:00,962.4,1626.4,8.6,2631.8,1499.0,6728.2,38.6
,2025-10-03T21:15:00.554667+00:00,1024.2,2249.2,10.4,2770.5,1855.1,7909.3,41.5
,2025-10-03T02:15:00.820851+00:00,931.3,1745.7,10.8,2574.2,1466.2,6728.2,39.9
,2025-10-03T21:30:00.554667+00:00,1049.6,1946.0,10.0,2937.1,1966.6,7909.3,38.0
,2025-10-03T02:30:00.820851+00:00,898.5,1687.9,11.7,2631.3,1498.8,6728.2,38.6
,2025-10-03T21:45:00.554667+00:00,1138.9,1325.5,12.4,3253.9,2178.7,7909.3,31.3
,2025-10-03T02:45:00.820851+00:00,978.5,1372.9,12.6,2780.5,1583.7,6728.2,35.1
,2025-10-03T22:00:00.554667+00:00,933.4,2185.0,10.5,2786.9,1826.7,7742.5,40.4
,2025-10-03T03:00:00.820851+00:00,789.9,2113.4,7.8,2302.0,1261.9,6475.0,45.0
,2025-10-03T22:15:00.554667+00:00,1156.2,1518.0,7.2,3057.2,2003.8,7742.5,34.6
,2025-10-03T03:15:00.820851+00:00,947.3,1554.9,8.8,2560.4,1403.5,6475.0,38.8
,2025-10-03T22:30:00.554667+00:00,1038.4,2082.6,10.8,2785.1,1825.5,7742.5,40.5
,2025-10-03T03:30:00.820851+00:00,844.3,1818.8,8.8,2456.6,1346.6,6475.0,41.3
,2025-10-03T22:45:00.554667+00:00,921.7,2317.6,3.1,2718.3,1781.7,7742.5,41.9
,2025-10-03T03:45:00.820851+00:00,902.2,1772.6,6.1,2450.7,1343.3,6475.0,41.4
,2025-10-03T23:00:00.554667+00:00,1022.1,1943.0,6.8,2781.3,1771.8,7525.0,39.5
,2025-10-03T04:00:00.820851+00:00,830.4,1955.7,7.5,2264.5,1199.6,6257.5,44.6
,2025-10-03T23:15:00.554667+00:00,1069.3,1563.5,10.8,2981.8,1899.5,7525.0,35.1
,2025-10-03T04:15:00.820851+00:00,889.1,1518.3,14.9,2507.2,1328.1,6257.5,38.7
,2025-10-03T23:30:00.554667+00:00,1076.5,1649.6,10.9,2924.8,1863.2,7525.0,36.4
,2025-10-03T04:30:00.820851+00:00,818.4,1612.7,9.6,2495.1,1321.7,6257.5,39.0
,2025-10-03T23:45:00.554667+00:00,935.7,2142.6,8.0,2711.4,1727.3,7525.0,41.0
,2025-10-03T04:45:00.820851+00:00,923.6,1345.7,12.7,2598.8,1376.7,6257.5,36.5
,2025-10-04T00:00:00.554667+00:00,907.2,2151.8,8.4,2602.4,1602.0,7271.8,42.2
,2025-10-03T05:00:00.820851+00:00,866.6,1246.7,4.8,2621.1,1351.5,6090.7,34.8
,2025-10-04T00:15:00.554667+00:00,1008.5,1928.3,8.6,2677.9,1648.5,7271.8,40.5
,2025-10-03T05:15:00.820851+00:00,762.7,2004.2,6.9,2188.5,1128.4,6090.7,45.5
,2025-10-04T00:30:00.554667+00:00,984.8,1998.7,7.0,2649.9,1631.3,7271.8,41.1
,2025-10-03T05:30:00.820851+00:00,960.0,942.4,11.7,2755.7,1420.9,6090.7,31.4
,2025-10-04T00:45:00.554667+00:00,1071.9,1237.3,15.4,3062.1,1885.0,7271.8,32.0
,2025-10-03T05:45:00.820851+00:00,866.3,1451.4,10.4,2482.5,1280.0,6090.7,38.2
,2025-10-04T01:00:00.554667+00:00,841.8,2265.6,9.6,2438.2,1444.9,7000.0,44.5
,2025-10-03T06:00:00.820851+00:00,849.0,1430.7,9.5,2453.4,1243.2,5985.8,38.2
,2025-10-04T01:15:00.554667+00:00,958.9,1920.7,6.5,2583.1,1530.7,7000.0,41.2
,2025-10-03T06:15:00.820851+00:00,816.7,1441.6,10.3,2467.0,1250.1,5985.8,37.9
,2025-10-04T01:30:00.554667+00:00,948.4,1709.4,8.7,2721.0,1612.5,7000.0,38.1
,2025-10-03T06:30:00.820851+00:00,882.8,1354.0,7.6,2483.2,1258.3,5985.8,37.5
,2025-10-04T01:45:00.554667+00:00,976.5,1522.6,11.9,2818.7,1670.3,7000.0,35.9
,2025-10-03T06:45:00.820851+00:00,827.5,1603.0,4.1,2356.9,1194.3,5985.8,40.7
,2025-10-04T02:00:00.554667+00:00,862.2,1971.2,9.6,2475.3,1409.9,6728.2,42.3
,2025-10-03T07:00:00.820851+00:00,843.1,1815.9,11.6,2180.9,1098.5,5950.0,44.9
,2025-10-04T02:15:00.554667+00:00,1060.6,1655.4,4.3,2553.5,1454.5,6728.2,40.4
,2025-10-03T07:15:00.820851+00:00,824.7,1490.3,8.2,2411.9,1214.9,5950.0,39.0
,2025-10-04T02:30:00.554667+00:00,903.8,2016.9,7.4,2421.1,1379.0,6728.2,43.5
,2025-10-03T07:30:00.820851+00:00,851.8,1438.6,5.9,2429.8,1223.9,5950.0,38.6
,2025-10-04T02:45:00.554667+00:00,917.4,1811.9,10.3,2541.2,1447.4,6728.2,40.7
,2025-10-03T07:45:00.820851+00:00,787.8,1958.9,5.6,2126.6,1071.2,5950.0,46.3
,2025-10-04T03:00:00.554667+00:00,874.1,1446.7,7.3,2678.6,1468.3,6475.0,36.0
,2025-10-03T08:00:00.820851+00:00,764.2,1564.5,148.9,2328.3,1179.8,5985.8,41.4
,2025-10-04T03:15:00.554667+00:00,885.3,1534.6,14.3,2610.1,1430.7,6475.0,37.6
,2025-10-03T08:15:00.820851+00:00,777.6,1757.6,138.1,2198.5,1114.1,5985.8,44.7
,2025-10-04T03:30:00.554667+00:00,915.2,1460.8,13.9,2638.7,1446.4,6475.0,36.9
,2025-10-03T08:30:00.820851+00:00,819.1,1467.1,141.1,2361.8,1196.8,5985.8,40.6
,2025-10-04T03:45:00.554667+00:00,799.0,1632.3,8.8,2606.2,1428.6,6475.0,37.7
,2025-10-03T08:45:00.820851+00:00,838.8,1683.9,134.7,2209.0,1119.4,5985.8,44.4
,2025-10-04T04:00:00.554667+00:00,977.5,1363.8,6.8,2555.6,1353.8,6257.5,37.5
,2025-10-03T09:00:00.820851+00:00,699.2,1934.1,111.9,2207.3,1138.1,6090.7,45.1
,2025-10-04T04:15:00.554667+00:00,951.2,1243.8,15.7,2645.5,1401.4,6257.5,35.3
,2025-10-03T09:15:00.820851+00:00,880.4,1176.0,147.0,2564.8,1322.5,6090.7,36.2
,2025-10-04T04:30:00.554667+00:00,931.9,1202.2,12.0,2687.7,1423.8,6257.5,34.3
,2025-10-03T09:30:00.820851+00:00,855.3,1488.4,133.7,2384.0,1229.2,6090.7,40.7
,2025-10-04T04:45:00.554667+00:00,892.2,1267.8,6.4,2674.4,1416.7,6257.5,34.6
,2025-10-03T09:45:00.820851+00:00,787.5,1682.8,171.9,2275.2,1173.1,6090.7,43.4
,2025-10-04T05:00:00.554667+00:00,837.6,1575.4,12.5,2418.3,1246.9,6090.7,39.8
,2025-10-03T10:00:00.820851+00:00,874.1,1440.4,113.9,2503.2,1326.0,6257.5,38.8
,2025-10-04T05:15:00.554667+00:00,790.3,1679.5,11.3,2381.6,1228.0,6090.7,40.7
,2025-10-03T10:15:00.820851+00:00,808.3,1817.5,115.1,2298.9,1217.8,6257.5,43.8
,2025-10-04T05:30:00.554667+00:00,741.2,1765.0,9.4,2358.9,1216.3,6090.7,41.3
,2025-10-03T10:30:00.820851+00:00,880.6,1532.8,170.3,2401.6,1272.2,6257.5,41.3
,2025-10-04T05:45:00.554667+00:00,816.0,1790.6,7.6,2293.8,1182.7,6090.7,42.9
,2025-10-03T10:45:00.820851+00:00,824.7,1838.8,107.3,2279.3,1207.4,6257.5,44.3
,2025-10-04T06:00:00.554667+00:00,879.7,1450.9,10.1,2419.2,1225.9,5985.8,39.1
,2025-10-03T11:00:00.820851+00:00,913.2,1253.2,139.7,2692.9,1476.1,6475.0,35.6
,2025-10-04T06:15:00.554667+00:00,824.1,1531.4,4.3,2406.5,1219.5,5985.8,39.4
,2025-10-03T11:15:00.820851+00:00,940.4,1539.3,109.0,2510.3,1376.0,6475.0,40.0
,2025-10-04T06:30:00.554667+00:00,860.6,1434.1,9.2,2443.6,1238.3,5985.8,38.5
,2025-10-03T11:30:00.820851+00:00,820.8,1771.7,92.3,2448.3,1342.0,6475.0,41.5
,2025-10-04T06:45:00.554667+00:00,863.7,1466.2,8.8,2420.5,1226.5,5985.8,39.1
,2025-10-03T11:45:00.820851+00:00,804.6,1916.5,91.1,2365.9,1296.9,6475.0,43.4
,2025-10-04T07:00:00.554667+00:00,862.6,1406.6,6.5,2443.5,1230.8,5950.0,38.2
,2025-10-03T12:00:00.820851+00:00,966.3,1398.7,139.6,2691.0,1532.7,6728.2,37.2
,2025-10-04T07:15:00.554667+00:00,852.7,1296.0,8.0,2522.6,1270.7,5950.0,36.2
,2025-10-03T12:15:00.820851+00:00,894.3,1964.9,206.2,2333.6,1329.2,6728.2,45.6
,2025-10-04T07:30:00.554667+00:00,862.5,1365.2,10.0,2468.8,1243.6,5950.0,37.6
,2025-10-03T12:30:00.820851+00:00,878.7,1589.9,170.5,2605.2,1483.9,6728.2,39.2
,2025-10-04T07:45:00.554667+00:00,832.9,1372.5,7.2,2485.4,1251.9,5950.0,37.2
,2025-10-03T12:45:00.820851+00:00,1065.1,1950.7,155.0,1961.5,1596.0,6728.2,47.1
,2025-10-04T08:00:00.554667+00:00,828.7,1477.5,134.2,2353.0,1192.3,5985.8,40.8
,2025-10-03T13:00:00.820851+00:00,820.4,2140.9,148.8,2442.5,1447.4,7000.0,44.4
,2025-10-04T08:15:00.554667+00:00,711.6,1874.3,135.0,2166.9,1098.0,5985.8,45.5
,2025-10-03T13:15:00.820851+00:00,911.3,1907.8,156.6,2526.9,1497.4,7000.0,42.5
,2025-10-04T08:30:00.554667+00:00,814.4,1517.8,101.9,2357.2,1194.5,5985.8,40.7
,2025-10-03T13:30:00.820851+00:00,899.6,1926.6,160.3,2520.1,1493.4,7000.0,42.7
,2025-10-04T08:45:00.554667+00:00,840.2,1372.3,127.2,2419.8,1226.2,5985.8,39.1
,2025-10-03T13:45:00.820851+00:00,898.3,1721.3,147.1,2658.1,1575.2,7000.0,39.5
,2025-10-04T09:00:00.554667+00:00,845.1,1439.0,83.9,2456.2,1266.4,6090.7,38.9
,2025-10-03T14:00:00.820851+00:00,981.4,1633.4,167.5,2778.8,1710.6,7271.8,38.3
,2025-10-04T09:15:00.554667+00:00,905.8,1173.8,69.4,2600.7,1341.0,6090.7,35.3
,2025-10-03T14:15:00.820851+00:00,1075.7,2017.0,227.8,2102.4,1848.9,7271.8,45.7
,2025-10-04T09:30:00.554667+00:00,882.7,1293.2,137.9,2492.0,1284.9,6090.7,38.0
,2025-10-03T14:30:00.820851+00:00,887.9,2339.9,144.2,2413.9,1486.0,7271.8,46.4
,2025-10-04T09:45:00.554667+00:00,859.0,1354.7,177.2,2441.0,1258.6,6090.7,39.3
,2025-10-03T14:45:00.820851+00:00,979.2,1613.7,128.7,2816.4,1733.8,7271.8,37.4
,2025-10-04T10:00:00.554667+00:00,941.5,1199.0,185.3,2570.2,1361.6,6257.5,37.2
,2025-10-03T15:00:00.820851+00:00,1002.9,1946.7,145.4,2706.1,1723.9,7525.0,41.1
,2025-10-04T10:15:00.554667+00:00,848.7,1770.6,70.7,2332.1,1235.4,6257.5,43.0
,2025-10-03T15:15:00.820851+00:00,958.9,1806.0,154.4,2813.4,1792.2,7525.0,38.8
,2025-10-04T10:30:00.554667+00:00,830.3,1707.1,127.3,2348.7,1244.2,6257.5,42.6
,2025-10-03T15:30:00.820851+00:00,1052.4,1316.7,235.8,3005.4,1914.6,7525.0,34.6
,2025-10-04T10:45:00.554667+00:00,823.6,1738.1,126.4,2333.3,1236.0,6257.5,43.0
,2025-10-03T15:45:00.820851+00:00,993.0,2027.7,197.6,2630.8,1675.9,7525.0,42.8
,2025-10-04T11:00:00.554667+00:00,881.0,1855.9,135.9,2326.8,1275.4,6475.0,44.4
,2025-10-03T16:00:00.820851+00:00,1020.0,1728.0,168.0,2915.5,1911.0,7742.5,37.7
,2025-10-04T11:15:00.554667+00:00,921.6,1392.7,123.5,2607.8,1429.4,6475.0,37.6
,2025-10-03T16:15:00.820851+00:00,941.7,2098.2,112.3,2772.8,1817.4,7742.5,40.7
,2025-10-04T11:30:00.554667+00:00,854.4,1973.6,173.9,2243.4,1229.7,6475.0,46.4
,2025-10-03T16:30:00.820851+00:00,1035.2,1504.3,146.1,3054.7,2002.2,7742.5,34.7
,2025-10-04T11:45:00.554667+00:00,926.1,1413.6,184.4,2552.0,1398.9,6475.0,39.0
,2025-10-03T16:45:00.820851+00:00,1057.8,1753.4,134.1,2897.8,1899.3,7742.5,38.0
,2025-10-04T12:00:00.554667+00:00,887.1,1752.7,124.1,2525.7,1438.6,6728.2,41.1
,2025-10-03T17:00:00.820851+00:00,986.9,1781.1,239.5,2936.0,1965.9,7909.3,38.0
,2025-10-04T12:15:00.554667+00:00,1069.4,966.5,141.0,2899.6,1651.6,6728.2,32.4
,2025-10-03T17:15:00.820851+00:00,982.4,2007.1,142.6,2861.3,1915.9,7909.3,39.6
,2025-10-04T12:30:00.554667+00:00,870.3,2116.8,83.7,2330.2,1327.3,6728.2,45.6
,2025-10-03T17:30:00.820851+00:00,1075.9,1829.8,166.3,2897.4,1940.0,7909.3,38.8
,2025-10-04T12:45:00.554667+00:00,922.1,1452.5,198.2,2647.4,1507.9,6728.2,38.2
,2025-10-03T17:45:00.820851+00:00,1043.1,1562.9,180.4,3068.4,2054.5,7909.3,35.2
,2025-10-04T13:00:00.554667+00:00,863.0,1864.3,150.5,2588.3,1533.8,7000.0,41.1
,2025-10-03T18:00:00.820851+00:00,969.0,1943.6,208.9,2915.0,1977.7,8014.2,38.9
,2025-10-04T13:15:00.554667+00:00,962.8,1596.2,191.1,2668.5,1581.3,7000.0,39.3
,2025-10-03T18:15:00.820851+00:00,957.6,2063.3,229.8,2838.1,1925.5,8014.2,40.6
,2025-10-04T13:30:00.554667+00:00,942.4,1327.5,122.0,2893.4,1714.6,7000.0,34.2
,2025-10-03T18:30:00.820851+00:00,1102.4,1499.7,134.3,3144.5,2133.4,8014.2,34.1
,2025-10-04T13:45:00.554667+00:00,904.8,1953.5,156.0,2502.6,1483.0,7000.0,43.1
,2025-10-03T18:45:00.820851+00:00,1138.1,1294.0,194.3,3210.0,2177.8,8014.2,32.8
,2025-10-04T14:00:00.554667+00:00,1019.8,1731.5,140.8,2710.9,1668.8,7271.8,39.8
,2025-10-03T19:00:00.820851+00:00,1062.7,2022.6,13.3,2944.7,2006.7,8050.0,38.5
,2025-10-04T14:15:00.554667+00:00,1014.7,1754.2,180.4,2675.5,1647.0,7271.8,40.6
,2025-10-03T19:15:00.820851+00:00,1139.4,1433.8,16.2,3247.4,2213.1,8050.0,32.2
,2025-10-04T14:30:00.554667+00:00,969.1,1528.2,198.7,2832.3,1743.6,7271.8,37.1
,2025-10-03T19:30:00.820851+00:00,1088.0,1950.2,6.8,2976.5,2028.4,8050.0,37.8
,2025-10-04T14:45:00.554667+00:00,989.9,1790.6,100.4,2717.8,1673.1,7271.8,39.6
,2025-10-03T19:45:00.820851+00:00,960.3,2012.0,9.8,3013.9,2053.9,8050.0,37.0
,2025-10-04T15:00:00.554667+00:00,842.1,2057.5,116.6,2754.3,1754.6,7525.0,40.1
,2025-10-03T20:00:00.820851+00:00,1010.3,2170.3,9.9,2873.9,1949.8,8014.2,39.8
,2025-10-04T15:15:00.554667+00:00,877.2,2169.6,96.8,2676.4,1704.9,7525.0,41.8
,2025-10-03T20:15:00.820851+00:00,995.3,2267.2,9.6,2825.2,1916.8,8014.2,40.8
,2025-10-04T15:30:00.554667+00:00,1051.1,1620.5,157.4,2868.6,1827.4,7525.0,37.6
,2025-10-03T20:30:00.820851+00:00,1072.2,2087.6,9.9,2886.3,1958.2,8014.2,39.6
,2025-10-04T15:45:00.554667+00:00,1043.2,1173.3,202.6,3119.0,1986.9,7525.0,32.1
,2025-10-03T20:45:00.820851+00:00,948.7,2042.0,15.7,2983.7,2024.3,8014.2,37.5
,2025-10-04T16:00:00.554667+00:00,971.9,1960.2,149.5,2815.5,1845.4,7742.5,39.8
,2025-10-03T21:00:00.820851+00:00,1078.4,1938.7,12.3,2922.8,1957.1,7909.3,38.3
,2025-10-04T16:15:00.554667+00:00,1051.6,1837.7,163.3,2833.0,1856.9,7742.5,39.4
,2025-10-03T21:15:00.820851+00:00,1078.2,1819.3,8.9,2996.5,2006.4,7909.3,36.7
,2025-10-04T16:30:00.554667+00:00,1012.0,1592.4,213.2,2975.0,1949.9,7742.5,36.4
,2025-10-03T21:30:00.820851+00:00,1055.7,1818.4,8.9,3010.5,2015.8,7909.3,36.5
,2025-10-04T16:45:00.554667+00:00,1196.5,1988.9,155.3,2273.2,2128.5,7742.5,43.1
,2025-10-03T21:45:00.820851+00:00,1201.9,1397.6,11.4,3173.5,2124.9,7909.3,33.0
,2025-10-04T17:00:00.554667+00:00,1064.5,1600.8,167.0,3041.0,2036.2,7909.3,35.8
,2025-10-03T22:00:00.820851+00:00,1026.9,1875.4,10.7,2917.3,1912.2,7742.5,37.6
,2025-10-04T17:15:00.554667+00:00,1163.1,1296.9,188.8,3150.8,2109.7,7909.3,33.5
,2025-10-03T22:15:00.820851+00:00,1057.2,1817.5,11.0,2933.8,1923.0,7742.5,37.3
,2025-10-04T17:30:00.554667+00:00,1034.0,1703.1,215.9,2968.6,1987.7,7909.3,37.3
,2025-10-03T22:30:00.820851+00:00,1006.3,2024.3,11.0,2839.6,1861.2,7742.5,39.3
,2025-10-04T17:45:00.554667+00:00,1097.0,1362.5,159.2,3445.1,1845.4,7909.3,33.1
,2025-10-03T22:45:00.820851+00:00,1038.5,1611.2,7.7,3071.7,2013.3,7742.5,34.3
,2025-10-04T18:00:00.554667+00:00,958.2,1973.1,176.4,2923.3,1983.3,8014.2,38.8
,2025-10-03T23:00:00.820851+00:00,1137.5,1654.7,10.5,2884.6,1837.6,7525.0,37.2
,2025-10-04T18:15:00.554667+00:00,1032.0,1929.9,115.6,2941.3,1995.5,8014.2,38.4
,2025-10-03T23:15:00.820851+00:00,893.4,2041.1,13.2,2796.1,1781.2,7525.0,39.2
,2025-10-04T18:30:00.554667+00:00,1071.9,1958.4,127.2,2893.6,1963.2,8014.2,39.4
,2025-10-03T23:30:00.820851+00:00,997.5,2111.1,13.6,2689.5,1713.3,7525.0,41.5
,2025-10-04T18:45:00.554667+00:00,1040.5,2204.3,130.6,2763.7,1875.1,8014.2,42.1
,2025-10-03T23:45:00.820851+00:00,987.8,2058.3,12.4,2728.4,1738.1,7525.0,40.6
,2025-10-04T19:00:00.554667+00:00,1018.4,2147.9,12.2,2897.1,1974.3,8050.0,39.5
,2025-10-04T00:00:00.820851+00:00,969.0,2013.2,7.9,2650.2,1631.5,7271.8,41.1
,2025-10-04T19:15:00.554667+00:00,1013.4,2121.1,14.7,2914.6,1986.2,8050.0,39.1
,2025-10-04T00:15:00.820851+00:00,963.1,1528.5,15.3,2949.3,1815.6,7271.8,34.5
,2025-10-04T19:30:00.554667+00:00,1066.3,1997.3,12.1,2958.3,2016.0,8050.0,38.2
,2025-10-04T00:30:00.820851+00:00,983.4,1557.5,12.9,2920.2,1797.7,7271.8,35.1
,2025-10-04T19:45:00.554667+00:00,1043.5,2195.5,11.9,2854.1,1945.0,8050.0,40.4
,2025-10-04T00:45:00.820851+00:00,830.3,2233.7,10.3,2598.0,1599.4,7271.8,42.3
,2025-10-04T20:00:00.554667+00:00,1030.7,2015.1,11.0,2953.6,2003.9,8014.2,38.1
,2025-10-04T01:00:00.820851+00:00,940.0,1809.7,5.2,2665.5,1579.6,7000.0,39.4
,2025-10-04T20:15:00.554667+00:00,1170.2,1799.7,9.3,2999.8,2035.2,8014.2,37.2
,2025-10-04T01:15:00.820851+00:00,1004.5,1415.5,13.9,2867.0,1699.0,7000.0,34.8
,2025-10-04T20:30:00.554667+00:00,1125.3,1926.1,8.8,2951.5,2002.4,8014.2,38.2
,2025-10-04T01:30:00.820851+00:00,869.1,1929.6,7.5,2633.4,1560.5,7000.0,40.1
,2025-10-04T20:45:00.554667+00:00,1033.1,2174.7,9.7,2857.8,1938.9,8014.2,40.1
,2025-10-04T01:45:00.820851+00:00,948.0,1378.1,12.4,2927.0,1734.5,7000.0,33.4
,2025-10-04T21:00:00.554667+00:00,1039.6,1710.2,14.4,3081.8,2063.5,7909.3,34.9
,2025-10-04T02:00:00.820851+00:00,854.7,1901.8,9.5,2524.4,1437.8,6728.2,41.1
,2025-10-04T21:15:00.554667+00:00,987.1,2115.8,9.6,2873.0,1923.7,7909.3,39.4
,2025-10-04T02:15:00.820851+00:00,945.9,1907.1,8.4,2463.6,1403.3,6728.2,42.5
,2025-10-04T21:30:00.554667+00:00,936.1,2085.2,9.1,2922.2,1956.6,7909.3,38.3
,2025-10-04T02:30:00.820851+00:00,872.0,1514.6,11.0,2759.1,1571.5,6728.2,35.6
,2025-10-04T21:45:00.554667+00:00,1074.2,1875.0,15.9,2961.3,1982.8,7909.3,37.5
,2025-10-04T02:45:00.820851+00:00,913.4,1660.4,10.2,2640.3,1503.9,6728.2,38.4
,2025-10-04T22:00:00.554667+00:00,1229.4,2059.2,9.8,2295.0,2149.0,7742.5,42.6
,2025-10-04T03:00:00.820851+00:00,841.0,1773.3,7.2,2489.1,1364.4,6475.0,40.5
,2025-10-04T22:15:00.554667+00:00,1000.0,1791.2,4.5,2988.2,1958.6,7742.5,36.1
